split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v003,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.1293088,1.270047858,2.067475676,1.479482077,4.405715517,1.313995329,-0.1252166363,-0.3640354529,-0.172077805,-0.3421051187,5.378468528,-5.421486821,-10.90135568,5.262541501,2.574388505,0.3935263899,5.450224815,2.626138214,0.1580136234,3.992493643,4.180176957,-0.1876833142,0.5069128291,0.5586625384,-0.05174970923,1.085955687,1.321468453,-0.2355127664,0.9616109315,1.170156873,-0.2085459411,3.676479336,3.163281686,0.5131976501,13.92058427,24.82099054,-9.091990988,10.55184875,-3.367552361,43.81295494,24.82099054,10.76171403,0.5839203036,0.8115953475,1.383275069
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v001,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.1496588,1.269826112,2.106133334,1.443761043,4.658139131,0.8378558232,-0.3514029189,0.5041516222,0.4876053006,-0.0202451385,12.63789429,-4.588246545,-5.096100703,5.418650449,1.499738564,0.3944646066,5.360468524,3.589342975,0.06950658596,4.148824337,4.090642411,0.0581819253,-0.6063947702,1.483209642,-2.089604412,1.049296436,1.374254457,-0.3249580207,0.9127024784,1.195358533,-0.2826560547,3.953910634,2.976626629,0.9772840046,-3.608294217,37.92724531,-21.68909839,-4.628643935,28.31497947,70.5089307,37.92724531,5.344185325,1.079113828,0.9775055825,1.702112086
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v002,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.1968422,1.424356553,2.120639085,1.455120596,4.864611154,0.6277626377,0.2663869632,-0.3604126625,0.2314046832,0.06088922894,6.725540881,-2.20032814,-5.077407516,5.538384306,2.005427747,0.3895735821,5.668856585,2.950426449,0.245140465,4.114027753,4.244500032,-0.1304722789,-0.1152113376,0.8297873638,-0.9449987014,1.065547014,1.209980131,-0.1444331171,0.8902986657,1.010977162,-0.1206784964,3.860953764,3.507908869,0.353044895,2.87897213,34.62471697,-15.86681029,5.967510113,13.72945071,58.03835058,34.62471697,11.65634772,0.7609169955,0.9288260501,1.322150258
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v003,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.83,1.0606675,1.248402288,2.096039579,1.44786823,4.316352317,0.9748245765,-0.2129987781,-0.2132175887,-0.3258302517,-0.3524758221,8.680251778,-7.182322242,-8.225518288,5.06128713,2.233277433,0.387391448,5.273618368,2.773818619,0.07549543516,3.812884841,4.025216079,-0.2123312381,0.1372378538,0.6777790402,-0.5405411863,1.060476782,1.372372794,-0.3118960129,0.9998201902,1.293876539,-0.2940563493,3.595443962,2.933034009,0.6624099529,3.345559978,25.69946547,-6.795156135,5.277127455,8.312820898,47.45878129,25.69946547,7.684364363,0.6033549725,0.865941834,1.527935524
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.16,1.2076013,1.387590582,2.084074439,1.411710331,4.895004006,1.09341277,0.4479338612,-0.4276056061,0.3937362687,-0.2036381743,0.09692869873,-2.745882206,-9.923244125,5.418051213,2.587226419,0.3955774771,5.721568611,2.303968074,0.3107115538,4.030460631,4.333978029,-0.3035173982,0.5031519801,0.2198936352,0.2832583448,1.016132854,1.100998777,-0.0848659233,0.8414473003,0.9117237427,-0.07027644248,3.966470148,3.936405852,0.03006429607,8.788561303,11.91596206,-16.43266592,23.47631494,-11.02003944,16.60046326,11.91596206,23.47631494,0.7117547025,0.9573080408,0.6768990651
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.06,1.1641121,1.394619483,2.126780572,1.427160288,4.65463356,0.9267177498,0.5612351674,-0.06218974583,0.8321858314,0.08361907997,4.572824062,3.23690382,-6.301229658,4.755441619,2.181884446,0.3967789263,4.809194178,2.970464631,0.1640836591,3.360822136,3.414574695,-0.05375255888,0.05510387315,0.8436840586,-0.7885801854,1.030381361,1.263076629,-0.2326952672,0.8851221128,1.085012886,-0.1998907728,3.261726446,2.703378891,0.5583475557,-3.730538994,21.96593935,-12.60762069,19.30447684,4.694637125,43.20601347,21.96593935,20.69683322,0.2521330001,0.9985851974,0.817969123
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.345,1.4152049,1.306950205,2.0521784,1.542201394,5.32326416,1.036080208,-0.2296252739,0.06997115899,0.5596638308,-0.692128051,8.48653594,-2.941906113,-8.289208879,5.80665498,2.061556133,0.3943394041,6.503379005,3.132532994,0.2566132458,4.499704775,5.1964288,-0.6967240251,0.009377733282,1.080354594,-1.07097686,1.14786199,1.285588148,-0.1377261584,0.8110924359,0.9084113176,-0.09731888178,3.920074727,4.0420634,-0.1219886732,19.85069455,26.49076216,-18.8110398,15.8903863,15.82261269,45.24150768,26.49076216,17.94617891,0.9640317107,0.9532155765,0.9438153816
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.035,1.1173261,1.288357525,2.066394265,1.623385874,4.134006442,0.5412118429,0.009056688794,0.05948601021,0.3595514776,0.7119119024,7.130848916,1.45397786,-6.021560499,5.000592633,1.325872807,0.2575932588,4.686457834,3.034749472,0.2248360149,3.712235108,3.398100309,0.3141347991,-0.7405214583,0.9683552069,-1.708876665,1.365792615,1.398549859,-0.03275724388,1.222376006,1.251693538,-0.02931753217,2.718007893,2.429731258,0.2882766344,-2.116584681,23.01409883,-11.22647014,7.680255106,27.00124216,45.08308438,23.01409883,9.519145769,0.6885165437,0.5956326541,0.9439533716
heldout,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.198366,1.276660263,2.087699064,1.545297502,4.457737904,0.8360213168,0.3851600686,-0.366741367,0.2159310334,-0.1148832059,3.458385675,2.035611738,-7.948568445,4.711944854,2.343937542,0.3816468848,5.041746505,2.56976879,0.2297664321,3.43528459,3.765086242,-0.3298016515,0.256238478,0.4820697266,-0.2258312486,1.163650617,1.31553107,-0.1518804528,0.9710310685,1.09777069,-0.1267396211,2.952161533,2.862027608,0.09013392503,18.18094812,14.78662768,-15.2322279,19.5706609,-0.5407684805,27.36395623,14.78662768,19.5706609,0.366741367,0.6973168799,0.6540688881
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.925,1.1314294,1.273128585,2.171140642,1.506009287,4.113563993,1.50113705,0.1191593758,-0.3722286152,-0.159229315,0.06058786477,3.652232558,-4.76792187,-13.93093354,5.058544095,2.645493486,0.3966054267,5.27846843,2.851628569,0.08531871674,3.78541551,4.005339845,-0.219924335,0.4743528441,0.680487927,-0.2061350829,1.10940386,1.42069057,-0.31128671,0.9805329969,1.255659938,-0.2751269412,3.412116764,2.819290793,0.5928259707,19.74459341,16.14357798,-9.84703177,12.3101544,-4.393112529,30.44981656,16.14357798,12.3101544,0.5440254698,0.7021545069,1.068793909
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.305,1.3246278,1.253738193,2.075154204,1.441159927,5.321073598,0.5554144898,0.1904873515,0.06624401269,0.5295516748,-0.1258156288,5.619019523,-1.800889749,-3.120705675,5.720867606,1.789064812,0.3982820567,6.215292787,2.949663255,0.3604801679,4.467129414,4.961554595,-0.4944251812,-0.2860893922,0.8745090509,-1.160598443,1.042877871,1.080679759,-0.0378018888,0.7872987949,0.8158365387,-0.02853774381,4.283463615,4.591142336,-0.3076787208,-2.716802666,17.07998192,-22.06858339,20.65760538,11.49371068,30.62660497,17.07998192,20.65760538,0.5810830685,0.9040405694,0.5570547017
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.225,1.3082291,1.287685221,2.034484483,1.4753626,5.042382483,1.300097083,-0.02111999181,-0.05332241217,0.2273255069,-0.6081427387,6.186355342,-2.419402477,-11.00812027,5.512233346,2.36315632,0.3905208611,6.022166157,2.783686389,0.2421852635,4.224548126,4.734480937,-0.5099328112,0.3286718367,0.7492019054,-0.4205300686,1.084841739,1.233177337,-0.1483355976,0.8292444643,0.9426310245,-0.1133865602,3.894160754,3.83925393,0.05490682442,23.01767743,23.71244838,-16.19497967,17.83849861,-0.7884152406,38.85581803,23.71244838,18.59915525,0.6885295533,0.9666810767,1.077108199
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.41,1.4271333,1.30731241,2.100966154,1.460645863,5.406999717,1.697787539,0.135347795,-0.3470822619,0.7534202666,-0.5249383496,3.091271156,-0.8682940886,-12.94806774,6.074630687,2.551300527,0.2928651492,6.350048627,2.687936293,0.3506796064,4.767318278,5.042736218,-0.2754179398,0.4503343723,0.5869701385,-0.1366357662,1.167780714,1.109966257,0.05781445722,0.8182702444,0.7777593424,0.04051090198,4.082374559,4.543143709,-0.4607691503,7.697197981,19.10334828,-25.8257473,26.02498544,-7.434264279,30.30606755,19.16772441,26.02498544,0.9817635263,0.9134243629,0.9955622086
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.36,1.3841719,1.359953173,2.07279847,1.534701784,5.364743185,1.113925436,0.170793906,-0.08699219727,0.8776047804,-0.1124379549,8.283926738,2.378906773,-9.124403858,5.50190284,1.895976656,0.3955144062,6.020282491,3.39977051,0.3381786672,4.141949668,4.660329319,-0.518379651,-0.1768218141,1.326972041,-1.503793855,1.139187378,1.196523117,-0.05733573904,0.8230100451,0.8644324573,-0.04142241223,3.635880935,3.894892838,-0.2590119039,8.196380486,28.71531834,-21.38439216,13.04466338,15.19368855,53.41109115,28.71685132,18.12345927,0.9049286492,0.8776047804,1.053662206
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.25,1.3425809,1.268522714,2.187810645,1.479499547,5.049429844,1.203979828,-0.08754164002,-0.01959700458,0.2897779191,-0.04241678729,7.157396871,-0.5313480451,-6.884475978,5.633064751,2.344006047,0.3818902666,5.955045828,3.613732191,0.2114118434,4.364542037,4.686523114,-0.3219810765,0.1561954012,1.425921546,-1.269726145,1.09760928,1.268087704,-0.1704784232,0.8175367909,0.9445149291,-0.1269781383,3.976407739,3.695740524,0.2806672155,11.44534031,25.18939093,-15.98843802,14.25617015,6.13831419,48.44071918,25.18939093,15.96861503,0.9641407247,0.875830126,0.8997176839
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.08,1.1842838,1.25936336,2.072593734,1.555338119,4.315100838,1.067904664,0.03750621228,-0.01776646389,0.02134245989,-0.03834824596,5.81386681,1.241196474,-8.870856261,4.825925751,2.287086778,0.393901664,5.094630352,2.940514001,0.204916315,3.566562391,3.835266991,-0.2687046002,0.2144930447,0.8679202675,-0.6534272227,1.161436455,1.350421804,-0.188985349,0.9807078803,1.140285634,-0.1595777541,3.070820083,2.840051145,0.2307689374,6.451703506,19.69060282,-3.317872061,13.17472017,5.027602319,39.28016632,19.69060282,13.3635005,0.3281022112,0.6186265795,0.8927225847
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.1842021,1.252419691,2.109737865,1.530171798,4.216231361,1.5091322,0.05248190121,-0.3053850999,-0.07499524376,-0.001059249374,7.402156807,-2.262816211,-12.78629195,4.869203102,2.438908918,0.3999439282,5.31260781,3.174229644,0.06234514008,3.61678341,4.060188119,-0.4434047085,0.3291710532,1.064491779,-0.735320726,1.13022787,1.467826658,-0.3375987882,0.9544214369,1.239506887,-0.2850854497,3.200047979,2.766122346,0.4339256326,7.76154386,21.12735322,-8.255311928,9.963924583,8.211140289,43.2083989,21.12735322,10.139536,0.4685248465,0.6791201525,1.150412723
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.14,1.2373031,1.304444017,2.13733573,1.501151075,4.79443993,0.8441260157,0.2675209441,-0.3236803495,0.465010206,0.07563564255,8.365975498,0.8899902194,-6.273983037,5.071834195,1.847259734,0.3815279885,5.347438333,3.363922575,0.1940084788,3.767390178,4.042994316,-0.2756041379,-0.2900759956,1.226586845,-1.51666284,1.119623087,1.307142596,-0.1875195097,0.9048899067,1.056444938,-0.1515550311,3.36487361,3.093001733,0.2718718775,-15.73716694,27.01804072,-18.72207467,10.53862664,15.04123882,51.4361277,27.01804072,14.43455293,0.7443664314,0.8508418711,1.025204017
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.25,1.2854652,1.373129639,2.103312007,1.499021489,5.052194512,0.5643653634,0.3500007973,-0.3284645366,0.5671139781,0.3676175736,5.019632702,1.668543174,-3.867901951,5.37394995,1.594768488,0.3584409429,5.624954,3.027581007,0.3195533296,4.00082031,4.251824361,-0.2510040504,-0.5085435192,0.9242690004,-1.43281252,1.140580546,1.179468159,-0.03888761331,0.8872901,0.9175418822,-0.03025178224,3.507705199,3.604865742,-0.09716054316,-10.41357157,19.40398275,-21.54148884,19.96990077,14.14062635,36.75344062,19.40398275,20.24540062,0.6192167049,0.8562451875,0.6845246503
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.33,1.4097533,1.262576888,2.101744452,1.54922542,5.128242234,1.510002251,-0.3219585011,-0.2401219687,0.122403288,-0.6260221186,6.17546427,-0.6859664778,-12.23473474,5.564411985,2.452181777,0.396287508,6.134232745,3.034222156,0.2155816828,4.301835096,4.871655857,-0.5698207608,0.350437325,0.9324777036,-0.5820403786,1.152937912,1.333643737,-0.1807058253,0.8178295534,0.9460121405,-0.1281825872,3.731194068,3.65289149,0.07830257778,10.97371449,26.24494255,-14.35111451,17.05353033,6.056547562,45.98689252,26.24494255,19.48049566,0.8426416933,0.9617905189,1.141904727
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.11,1.3424257,1.255354912,2.130947611,1.495987555,5.063036299,1.514917986,-0.4842948124,-0.5128443031,-0.2826827741,-1.060280017,12.55011719,-7.060706377,-12.44146926,5.867141606,2.190709517,0.3994262503,6.488302044,3.334561584,0.02935802342,4.611786694,5.232947132,-0.6211604383,0.05976190611,1.203613974,-1.143852067,1.096561305,1.466629532,-0.3700682269,0.8168506494,1.092521941,-0.2756712918,4.20568068,3.568008839,0.6376718411,14.27461247,32.37735466,-5.463121899,10.12267998,22.62796743,51.94801584,32.37735466,14.74295351,1.116540645,1.150804542,1.446646038
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.285,1.3019618,1.349234301,2.152493626,1.482938947,5.245125777,0.9188227,0.3481220952,-0.1568811704,1.076387656,0.1821051863,6.734380609,1.426387549,-6.047013674,5.444872698,1.759362075,0.3963108137,5.680898827,3.39367484,0.3570047475,4.095638396,4.331664526,-0.2360261295,-0.3931315504,1.241181215,-1.634312765,1.086628133,1.125934199,-0.03930606619,0.8346083065,0.8647981832,-0.03018987669,3.769126044,3.847173777,-0.07804773296,-3.32339136,26.19323594,-29.7467242,16.39349782,16.7614579,48.59596335,26.19323594,19.33206258,0.8005021691,1.076387656,0.9222517637
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.275,1.3192601,1.271698869,2.067751592,1.4480527,5.236821644,0.4605874789,0.1101981375,0.07728643466,0.8936472249,0.07974813369,6.444544422,-1.407322395,-3.305711144,5.676758251,1.624571022,0.3847944396,5.985015703,3.022529745,0.3078620462,4.405059382,4.713316834,-0.3082574522,-0.4431805705,0.9547781522,-1.397958723,1.06325826,1.140190654,-0.07693239338,0.8059504416,0.8642652451,-0.05831480341,4.142981575,4.133797115,0.009184460593,-16.69051275,19.78903461,-20.92887956,19.08039135,11.47694136,36.27986244,19.78903461,19.30146315,0.5457017821,0.897190916,0.6963116795
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.235,1.3079716,1.272335363,2.091744522,1.505843328,5.095374017,1.102695346,-0.2767243658,0.3218951139,0.7168119927,-0.6954537913,10.35037455,-1.009965029,-8.578569553,5.687344844,2.201830495,0.3977608225,5.881077476,3.260673026,0.2505464426,4.41500948,4.608742113,-0.1937326325,0.1100859729,1.168928503,-1.058842531,1.108082506,1.255296885,-0.1472143799,0.8471762733,0.9597279371,-0.1125516639,3.984368906,3.67143595,0.312932956,13.50633116,27.35799975,-16.8268634,12.63086789,10.33766999,50.98993123,27.35799975,16.01682056,0.5018599718,0.8716176318,1.142940115
